"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.874838344E1,-7.420741320E-1,-1.124626622E-1,9.945169449E0,9.973450618E0
1.875077151E1,-1.173081279E0,-2.009970993E-1,9.969097137E0,1.003989130E1
1.875315964E1,-9.840483069E-1,-2.297109663E-1,9.782157898E0,9.834212289E0
1.875554776E1,-8.859425783E-1,-2.416750938E-1,9.573982239E0,9.617922697E0
1.875793589E1,-8.739784956E-1,-2.584248483E-1,9.782157898E0,9.824522123E0
1.876032396E1,-5.793621540E-1,-2.249253243E-1,1.000020409E1,1.001949768E1
1.876271208E1,-6.320042610E-1,-1.914258152E-1,1.017009449E1,1.019151094E1
1.876510021E1,-5.458626747E-1,-6.460621208E-2,1.014138031E1,1.015626578E1
1.876748828E1,-5.503492057E-2,1.100698411E-1,9.954740524E0,9.955501149E0
1.876987641E1,4.716851711E-1,3.329014480E-1,9.487840652E0,9.505389551E0
1.877226453E1,6.607181430E-1,4.381856322E-1,9.468698502E0,9.501831741E0
1.877465266E1,5.745765567E-1,4.908277392E-1,9.547661781E0,9.577520325E0
1.877704073E1,1.124626622E-1,5.075774789E-1,1.002891827E1,1.004238440E1
1.877942886E1,-3.687937856E-1,4.310071766E-1,1.004806042E1,1.006405953E1
1.878181698E1,-9.361918569E-1,2.775674164E-1,9.810872078E0,9.859346317E0
1.878420510E1,-7.683951855E-1,9.810572863E-2,9.526125908E0,9.557569289E0
1.878659318E1,-6.939185411E-2,-4.785645381E-2,9.633803368E0,9.634172139E0
1.878898130E1,1.698904037E-1,-1.579262912E-1,9.859027863E0,9.861756124E0
1.879136943E1,4.214358926E-1,-7.178468257E-2,9.779765129E0,9.789104516E0
1.879375750E1,5.982056633E-2,-1.435693540E-2,9.990633011E0,9.990822418E0
1.879614563E1,-1.531406492E-1,3.828516230E-2,1.000020409E1,1.000144987E1
1.879853375E1,-8.691928387E-1,-1.172483116E-1,9.655338287E0,9.695091583E0
1.880092188E1,-1.168295622E0,-2.946162820E-1,9.473484039E0,9.549796503E0
1.880330995E1,-1.465304732E0,-2.898306549E-1,9.798908234E0,9.912099795E0
1.880569807E1,-1.194616675E0,-3.257229924E-1,1.021555805E1,1.029032705E1
1.880808620E1,-5.434698462E-1,-1.746760458E-1,9.774979591E0,9.791634042E0
1.881047432E1,3.281157911E-1,-3.110669367E-2,9.337093353E0,9.342908535E0
1.881286240E1,6.008976102E-1,1.579262912E-1,9.638588905E0,9.658592793E0
1.881525052E1,2.105683982E-1,3.185445070E-1,9.727123260E0,9.734615379E0
1.881763865E1,-3.496512175E-1,2.608176768E-1,9.842277527E0,9.851939340E0
1.882002672E1,-6.176473498E-1,1.435693651E-1,9.863813400E0,9.884174989E0
1.882241484E1,-6.272186637E-1,6.460621208E-2,9.796515465E0,9.816786260E0
1.882480297E1,-9.840483069E-1,5.503492057E-2,1.036630630E1,1.041305365E1
1.882719110E1,-8.596215248E-1,6.699903309E-2,9.643374443E0,9.681844281E0
1.882957917E1,-3.161516786E-1,3.589234129E-2,9.248259544E0,9.253731396E0
1.883196729E1,-4.214358926E-1,-2.321037948E-1,9.825528145E0,9.837300631E0
1.883435542E1,-1.196411327E-1,-1.722832322E-1,1.023948669E1,1.024163480E1
1.883674354E1,3.711866140E-1,4.307080805E-2,9.466305733E0,9.473678210E0
1.883913162E1,9.218349457E-1,1.794617027E-1,9.406484604E0,9.453250170E0
1.884151974E1,6.487540603E-1,1.292124242E-1,1.006002426E1,1.008174915E1
1.884390787E1,8.090731502E-1,1.770688742E-1,9.997811317E0,1.003205781E1
1.884629594E1,1.311864972E0,3.305086195E-1,9.786943436E0,9.880004426E0
1.884868406E1,1.326221943E0,3.233301640E-1,9.765408516E0,9.860355497E0
1.885107219E1,1.189831018E0,2.273181528E-1,9.765408516E0,9.840252785E0
1.885346031E1,4.621138871E-1,7.657032460E-2,9.923633575E0,9.934682461E0
1.885584839E1,2.392822644E-3,-1.555334777E-1,9.949954987E0,9.951170817E0
1.885823651E1,-1.483550072E-1,-2.922234535E-1,9.837491989E0,9.842949375E0
1.886062464E1,1.531406492E-1,-2.033899277E-1,9.456734657E0,9.460161198E0
1.886301271E1,9.571290761E-2,-1.268195957E-1,9.707980156E0,9.709280245E0
1.886540084E1,-1.004985496E-1,-7.417750359E-2,9.796515465E0,9.797311749E0
1.886778896E1,2.826521695E-1,5.742774159E-2,9.772586823E0,9.776842200E0
1.887017708E1,3.233301640E-1,1.244267747E-1,9.847063065E0,9.853155607E0
1.887256516E1,5.267201066E-1,2.799602449E-1,9.851848602E0,9.869890207E0
1.887495328E1,4.142574072E-1,3.089732230E-1,9.856635094E0,9.870173708E0
1.887734141E1,6.559324861E-1,3.089732230E-1,9.688838005E0,9.715929897E0
1.887972953E1,-4.307080805E-2,2.297109663E-1,9.837491989E0,9.840267825E0
1.888211760E1,-4.286143482E-1,1.339980662E-1,1.024427223E1,1.025411036E1
1.888450573E1,-2.656033039E-1,7.178468257E-2,1.004566765E1,1.004943464E1
1.888689386E1,-5.386841893E-1,4.785645381E-2,1.012463093E1,1.013906417E1
1.888928198E1,-1.197009563E0,-1.292124242E-1,9.844670296E0,9.918016988E0
1.889167005E1,-1.137188911E0,-1.124626622E-1,9.597910881E0,9.665699134E0
1.889405818E1,-6.918248534E-1,2.392822690E-2,9.490233421E0,9.515446631E0
1.889644630E1,-6.104688644E-1,-6.699903309E-2,9.885348320E0,9.904406722E0
1.889883438E1,-2.081755698E-1,3.349951655E-2,9.808479309E0,9.810745417E0
1.890122250E1,-2.321037948E-1,1.028913707E-1,9.878170013E0,9.881432164E0
1.890361063E1,-4.022932947E-1,2.153540403E-1,1.005763149E1,1.006797738E1
1.890599875E1,-7.253243923E-1,2.153540403E-1,9.902098656E0,9.930963227E0
1.890838682E1,-9.864411354E-1,1.794617027E-1,9.815657616E0,9.866732339E0
1.891077495E1,-1.292722464E0,1.292124242E-1,9.700801849E0,9.787409450E0
1.891316307E1,-1.563410521E0,1.603191197E-1,9.930811882E0,1.005440099E1
1.891555115E1,-1.522732496E0,1.411765367E-1,1.008634567E1,1.020161821E1
1.891793927E1,-1.252044439E0,6.221338734E-2,9.717552185E0,9.798076661E0
1.892032740E1,-1.063011408E0,-4.307080805E-2,9.808479309E0,9.866008043E0
1.892271552E1,-1.378864050E0,-1.363908947E-1,9.774979591E0,9.872694392E0
1.892510360E1,-1.127617717E0,-4.546362907E-2,9.729516029E0,9.794747104E0
1.892749172E1,-9.601200819E-1,1.435693540E-2,9.679266930E0,9.726779785E0
1.892987985E1,-4.668995142E-1,9.571290761E-2,9.712766647E0,9.724453304E0
1.893226797E1,-3.424727321E-1,1.435693651E-1,9.796515465E0,9.803551142E0
1.893465604E1,-2.344966233E-1,1.316052526E-1,9.885348320E0,9.889005006E0
1.893704417E1,1.794617027E-1,1.627119333E-1,9.823135376E0,9.826121834E0
1.893943229E1,3.233301640E-1,7.896314561E-2,1.037109184E1,1.037643116E1
1.894182037E1,2.632104978E-2,-3.110669367E-2,9.928419113E0,9.928502733E0
1.894420849E1,2.105683982E-1,-9.810572863E-2,9.325128555E0,9.328021567E0
1.894659662E1,-1.866401732E-1,-2.464607358E-1,9.652945518E0,9.657894938E0
1.894898474E1,-3.520440459E-1,-2.850449979E-1,9.495018959E0,9.505817729E0
1.895137281E1,-3.999004960E-1,-3.017947674E-1,9.523733139E0,9.536901666E0
1.895376094E1,-9.816554785E-1,-2.799602449E-1,9.633803368E0,9.687734128E0
1.895614906E1,-1.520339727E0,-2.033899277E-1,1.033998489E1,1.045313771E1
1.895853719E1,-1.534696579E0,5.503492057E-2,1.009591675E1,1.021204472E1
1.896092526E1,-1.000798106E0,3.448655605E-1,9.116654396E0,9.177903708E0
1.896331339E1,-1.187438250E0,3.400799036E-1,9.619445801E0,9.698422627E0
1.896570151E1,-1.623231053E0,2.536391914E-1,1.012941647E1,1.026178785E1
1.896808964E1,-6.870391965E-1,3.831507266E-1,9.803693771E0,9.835204060E0
1.897047771E1,2.128415823E0,7.588238716E-1,9.906884193E0,1.016131497E1
1.897286584E1,5.350949764E0,1.094118118E0,9.454340935E0,1.091853105E1
1.897525396E1,5.757729530E0,7.253243923E-1,9.516554832E0,1.114640573E1
1.897764203E1,4.321437836E0,-2.368894368E-1,1.048385334E1,1.134205107E1
1.898003016E1,3.102892876E0,-8.306085467E-1,1.122353458E1,1.167414165E1
1.898241828E1,3.064308405E0,-1.012762189E0,1.043599701E1,1.092363066E1
1.898480641E1,2.954238653E0,-9.649057388E-1,9.952347755E0,1.042630303E1
1.898719448E1,2.961417198E0,-6.176473498E-1,1.015095139E1,1.059213360E1
1.898958261E1,3.205784082E0,-2.512463629E-1,9.856635094E0,1.036790392E1
1.899197073E1,2.975774050E0,1.962114573E-1,9.784550667E0,1.022893748E1
1.899435886E1,3.052344322E0,4.310071766E-1,1.008395290E1,1.054460427E1
1.899674693E1,2.729313374E0,4.597210586E-1,9.940383911E0,1.031851381E1
1.899913505E1,2.358126640E0,4.166502357E-1,9.985847473E0,1.026895849E1
1.900152318E1,1.886441588E0,3.209373355E-1,9.933204651E0,1.011583992E1
1.900391125E1,1.929512382E0,2.946162820E-1,1.013898754E1,1.032515788E1
1.900629938E1,1.529910922E0,7.178467698E-3,1.015573788E1,1.027033061E1
1.900868750E1,8.234301209E-1,-3.161516786E-1,1.023709393E1,1.027502219E1
1.901107563E1,1.411765367E-1,-6.200401783E-1,1.013180923E1,1.015174561E1
1.901346370E1,6.699903309E-2,-4.357928336E-1,9.554840088E0,9.565007756E0
1.901585182E1,4.070789516E-1,-2.871387079E-2,9.157332420E0,9.166421047E0
1.901823995E1,5.745765567E-1,2.874378264E-1,8.989834785E0,9.012762517E0
1.902062807E1,6.702894568E-1,4.190430641E-1,9.270093918E0,9.303737222E0
1.902301615E1,3.711866140E-1,3.711866140E-1,9.504590988E0,9.519076051E0
1.902540427E1,-4.307080805E-2,1.674975902E-1,1.008873844E1,1.009022071E1
1.902779240E1,-5.482555032E-1,-1.196411327E-1,1.012463093E1,1.014017009E1
1.903018047E1,-4.501497746E-1,-1.483550072E-1,9.882955551E0,9.894314249E0
1.903256860E1,-2.153540403E-1,-6.939185411E-2,9.763015747E0,9.765637156E0
1.903495672E1,-4.046861231E-1,-1.052841991E-1,9.885348320E0,9.894188548E0
1.903734484E1,-2.727817893E-1,-2.057827413E-1,1.013420200E1,1.013996088E1
1.903973292E1,2.081755698E-1,7.178467698E-3,9.739087105E0,9.741314400E0
1.904212104E1,4.166502357E-1,1.100698411E-1,9.633803368E0,9.643437153E0
1.904450917E1,5.410770178E-1,4.785645381E-2,9.875777245E0,9.890704260E0
1.904689729E1,6.296114326E-1,-9.810572863E-2,1.009352398E1,1.011361763E1
1.904928537E1,6.846463680E-1,-1.698904037E-1,9.712766647E0,9.738348902E0
1.905167349E1,8.931210637E-1,-1.220339537E-1,9.717552185E0,9.759271386E0
1.905406162E1,1.089332461E0,-2.153540403E-2,9.746265411E0,9.806977029E0
1.905644969E1,1.235294700E0,1.555334777E-1,9.882955551E0,9.961071934E0
1.905883781E1,1.407876968E0,1.818545163E-1,9.861420631E0,9.963072091E0
1.906122594E1,1.084546804E0,-1.028913707E-1,9.684052467E0,9.745137279E0
1.906361406E1,1.072582722E0,-1.890329868E-1,1.008156013E1,1.014021804E1
1.906600214E1,1.374078393E0,1.148554832E-1,9.207581520E0,9.310254597E0
1.906839026E1,9.529415965E-1,1.316052526E-1,9.978668213E0,1.002493077E1
1.907077839E1,7.683951855E-1,7.417750359E-2,9.511769295E0,9.543043989E0
1.907316651E1,4.836492836E-1,1.746760458E-1,9.164510727E0,9.178926147E0
1.907555459E1,-5.264209956E-2,1.148554832E-1,9.066405296E0,9.067285590E0
1.907794271E1,-8.763712645E-1,8.614161611E-2,1.092891788E1,1.096433733E1
1.908033084E1,-1.390828133E0,4.307080805E-2,1.161386395E1,1.169692668E1
1.908271891E1,-1.259222865E0,3.041875660E-1,1.026102161E1,1.034247247E1
1.908510703E1,-1.175474167E0,5.578267574E-1,8.688039780E0,8.784927172E0
1.908749516E1,-1.931905150E0,4.357928336E-1,8.748159409E0,8.969529862E0
1.908988328E1,-2.813062191E0,1.435693651E-1,1.042403316E1,1.079788861E1
1.909227136E1,-3.404388428E0,4.067798331E-2,1.157557869E1,1.206588319E1
1.909465948E1,-3.758825302E0,6.460621208E-2,1.070399284E1,1.134497265E1
1.909704760E1,-3.904787540E0,4.785645381E-2,9.368199348E0,1.014952290E1
1.909943573E1,-4.524827480E0,-2.105683982E-1,8.918049812E0,1.000250045E1
1.910182380E1,-5.185545921E0,-4.932205677E-1,9.459127426E0,1.079852975E1
1.910421193E1,-5.518447399E0,-4.477569461E-1,9.966704369E0,1.140126940E1
1.910660005E1,-5.673980713E0,-1.938186288E-1,9.741479874E0,1.127510767E1
1.910898818E1,-5.942276001E0,4.785645287E-3,9.588339806E0,1.128037797E1
1.911137625E1,-6.198307991E0,2.392822690E-2,9.478269577E0,1.132506904E1
1.911376438E1,-6.583851337E0,-7.896314561E-2,9.801301003E0,1.180757532E1
1.911615250E1,-6.770491600E0,-2.129612118E-1,9.142974854E0,1.137887948E1
1.911854057E1,-7.201498985E0,-2.105683982E-1,9.791728973E0,1.215663946E1
1.912092870E1,-8.853444099E0,-5.003990531E-1,1.059870911E1,1.381906315E1
1.912331682E1,-1.335434341E1,-1.211366415E0,1.468295765E1,1.988454530E1
1.912570495E1,-1.097228813E1,-3.759722710E-1,5.793622017E0,1.241364242E1
1.912809302E1,-9.626625061E0,-1.292124242E-1,2.319841623E0,9.903043526E0
1.913048115E1,-1.107278633E1,-1.189831018E0,8.434400558E0,1.397001817E1
1.913286927E1,-9.547661781E0,-9.816554785E-1,9.087940216E0,1.321787238E1
1.913525734E1,-8.142476082E0,-5.602195859E-1,1.041685390E1,1.323346546E1
1.913764547E1,-7.550850868E0,-3.903291821E-1,1.188425255E1,1.408556582E1
1.914003360E1,-6.430411816E0,-1.483550072E-1,1.075184917E1,1.252894513E1
1.914242172E1,-6.064310074E0,-2.922234535E-1,9.798908234E0,1.152735242E1
1.914480984E1,-5.817550182E0,-3.161516786E-1,9.684052467E0,1.130153592E1
1.914719792E1,-5.135296345E0,-8.374879509E-2,9.131011009E0,1.047633736E1
1.914958604E1,-4.390829563E0,1.507478207E-1,1.005763149E1,1.097533874E1
1.915197417E1,-3.718147278E0,1.938186288E-1,9.554840088E0,1.025461623E1
1.915436224E1,-3.770789385E0,-1.124626622E-1,9.933204651E0,1.062544376E1
1.915675037E1,-3.495315790E0,-3.828516230E-2,1.058674431E1,1.114889471E1
1.915913849E1,-2.135594130E0,5.578267574E-1,9.363413811E0,9.620054634E0
1.916152662E1,-1.831406593E0,4.668995142E-1,9.969097137E0,1.014667152E1
1.916391469E1,-1.876870275E0,1.196411345E-2,9.902098656E0,1.007840974E1
1.916630281E1,-1.862513304E0,-2.512463629E-1,9.617053032E0,9.798968801E0
1.916869094E1,-1.843370795E0,-2.850449979E-1,9.803693771E0,9.979563022E0
1.917107906E1,-1.766800404E0,-1.268195957E-1,1.001695347E1,1.017236569E1
1.917346714E1,-1.529910922E0,-2.153540403E-2,9.719944954E0,9.839635212E0
1.917585526E1,-1.446162224E0,-1.196411345E-2,9.617053032E0,9.725185722E0
1.917824339E1,-1.328614831E0,6.460621208E-2,9.643374443E0,9.734683456E0
1.918063146E1,-1.273579836E0,9.810572863E-2,9.669695854E0,9.753699208E0
1.918301958E1,-1.187438250E0,8.374879509E-2,9.707980156E0,9.780690270E0
1.918540771E1,-1.187438250E0,4.785645287E-3,9.835099220E0,9.906523566E0
1.918779584E1,-1.340578914E0,-1.052841991E-1,9.959526062E0,1.004989532E1
1.919018391E1,-1.357328653E0,-1.579262912E-1,9.710372925E0,9.806050384E0
1.919257203E1,-1.110867858E0,3.349951655E-2,9.640981674E0,9.704827523E0
1.919496016E1,-9.074779749E-1,1.483550072E-1,9.681659698E0,9.725228018E0
1.919734828E1,-8.234301209E-1,-2.871387079E-2,9.631410599E0,9.666588425E0
1.919973636E1,-8.018946648E-1,-3.041875660E-1,9.861420631E0,9.898645463E0
1.920212448E1,-5.650052428E-1,-2.850449979E-1,9.949954987E0,9.970059469E0
1.920451260E1,-4.573282301E-1,-2.153540403E-1,9.839884758E0,9.852860423E0
1.920690073E1,-5.506483316E-1,-2.344966233E-1,9.947562218E0,9.965550478E0
1.920928880E1,-5.027918816E-1,-2.321037948E-1,9.894919395E0,9.910403710E0
1.921167693E1,-4.357928336E-1,-1.172483116E-1,9.755837440E0,9.766269847E0
1.921406505E1,-5.578267574E-1,-1.435693540E-2,9.597910881E0,9.614118269E0
1.921645313E1,-6.415755749E-1,-3.828516230E-2,9.676874161E0,9.698194600E0
1.921884125E1,-6.104688644E-1,-9.332008660E-2,9.722337723E0,9.741931619E0
1.922122938E1,-5.985047817E-1,-1.890329868E-1,9.703194618E0,9.723473003E0
1.922361750E1,-5.697908998E-1,-2.177468538E-1,9.830313683E0,9.849220399E0
1.922600557E1,-4.429712892E-1,-2.081755698E-1,9.803693771E0,9.815904044E0
1.922839370E1,-5.147559643E-1,-2.177468538E-1,9.820742607E0,9.836634219E0
1.923078182E1,-5.482555032E-1,-1.531406492E-1,9.873384476E0,9.889780440E0
1.923316990E1,-5.506483316E-1,-1.579262912E-1,9.825528145E0,9.842213045E0
1.923555802E1,-5.410770178E-1,-1.603191197E-1,9.851848602E0,9.867998148E0
1.923794615E1,-5.386841893E-1,-1.220339537E-1,9.827920914E0,9.843429404E0
1.924033427E1,-5.434698462E-1,-1.316052526E-1,9.803693771E0,9.819627843E0
1.924272240E1,-4.836492836E-1,-1.483550072E-1,9.844670296E0,9.857659919E0
1.924511047E1,-5.315057039E-1,-9.332008660E-2,9.842277527E0,9.857060103E0
1.924749860E1,-3.687937856E-1,4.785645287E-3,9.832706451E0,9.839621330E0
1.924988672E1,-1.818545163E-1,8.374879509E-2,9.849455833E0,9.851490504E0
1.925227479E1,-3.209373355E-1,9.571290761E-2,9.835099220E0,9.840799683E0
1.925466292E1,-3.161516786E-1,7.417750359E-2,9.810872078E0,9.816244960E0
1.925705104E1,-3.305086195E-1,7.896314561E-2,9.806086540E0,9.811972501E0
1.925943917E1,-3.305086195E-1,8.135596663E-2,9.818050385E0,9.823948702E0
1.926182724E1,-3.352942765E-1,9.810572863E-2,9.827920914E0,9.834128150E0
1.926421537E1,-3.592225015E-1,9.810572863E-2,9.806086540E0,9.813154374E0
1.926660349E1,-3.472583890E-1,8.135596663E-2,9.791728973E0,9.798222465E0
1.926899156E1,-3.400799036E-1,7.417750359E-2,9.803693771E0,9.809870958E0
1.927137969E1,-3.137588799E-1,6.699903309E-2,9.818050385E0,9.823291040E0
1.927376781E1,-3.089732230E-1,5.742774159E-2,9.837491989E0,9.842510403E0
1.927615594E1,-2.898306549E-1,5.264209956E-2,9.830313683E0,9.834726234E0
1.927854401E1,-2.922234535E-1,7.417750359E-2,9.794121742E0,9.798761021E0
1.928093214E1,-3.664009571E-1,5.024927482E-2,9.686445236E0,9.693502771E0
1.928332026E1,-3.305086195E-1,1.435693540E-2,9.717552185E0,9.723181709E0
1.928570839E1,-2.464607358E-1,4.067798331E-2,9.801301003E0,9.804483614E0
1.928809646E1,-2.129612118E-1,3.589234129E-2,9.866206169E0,9.868569547E0
1.929048458E1,-2.081755698E-1,5.024927482E-2,9.904491425E0,9.906806369E0
1.929287271E1,-2.344966233E-1,3.828516230E-2,9.868598938E0,9.871458829E0
1.929526084E1,-2.440679073E-1,4.307080805E-2,9.839884758E0,9.843005450E0
1.929764891E1,-2.464607358E-1,3.110669367E-2,9.830313683E0,9.833451969E0
1.930003703E1,-2.560320199E-1,3.110669367E-2,9.813264847E0,9.816653553E0
1.930242516E1,-2.632105052E-1,4.546362907E-2,9.767801285E0,9.771452740E0
1.930481328E1,-2.703889608E-1,4.067798331E-2,9.743872643E0,9.747708395E0
1.930720136E1,-2.584248483E-1,4.546362907E-2,9.758230209E0,9.761757381E0
1.930958948E1,-2.464607358E-1,3.589234129E-2,9.806086540E0,9.809248921E0
1.931197761E1,-2.898306549E-1,2.392822690E-2,9.786943436E0,9.791263258E0
1.931436573E1,-3.400799036E-1,4.307080805E-2,9.810872078E0,9.816858987E0
1.931675380E1,-2.946162820E-1,3.349951655E-2,9.774979591E0,9.779475803E0
1.931914193E1,-2.249253243E-1,3.828516230E-2,9.786943436E0,9.789602595E0
1.932153005E1,-2.057827413E-1,7.178468257E-2,9.844670296E0,9.847082452E0
1.932391813E1,-2.033899277E-1,5.503492057E-2,9.813264847E0,9.815526642E0
1.932630625E1,-2.009970993E-1,7.896314561E-2,9.813264847E0,9.815640680E0
1.932869438E1,-2.249253243E-1,6.939185411E-2,9.823135376E0,9.825955182E0
1.933108250E1,-2.488535494E-1,5.503492057E-2,9.813264847E0,9.816573938E0
1.933347057E1,-2.512463629E-1,5.503492057E-2,9.808479309E0,9.811850994E0
1.933585870E1,-2.440679073E-1,5.264209956E-2,9.803693771E0,9.806872687E0
1.933824682E1,-2.464607358E-1,5.503492057E-2,9.803693771E0,9.806945666E0
1.934063495E1,-2.392822653E-1,6.939185411E-2,9.810872078E0,9.814034958E0
1.934302302E1,-2.416750938E-1,5.503492057E-2,9.813264847E0,9.816394585E0
1.934541115E1,-2.608176768E-1,6.460621208E-2,9.832706451E0,9.836377178E0
1.934779927E1,-2.898306549E-1,6.939185411E-2,9.813264847E0,9.817789160E0
1.935018735E1,-3.065803945E-1,7.417750359E-2,9.818050385E0,9.823115962E0
1.935257547E1,-3.233301640E-1,7.178468257E-2,9.810872078E0,9.816460990E0
1.935496360E1,-3.185445070E-1,6.460621208E-2,9.767801285E0,9.773207585E0
1.935735172E1,-3.999004960E-1,3.589234129E-2,9.751050949E0,9.759313668E0
1.935973979E1,-5.602195859E-1,-7.178467698E-3,9.719944954E0,9.736078647E0
1.936212792E1,-6.439684033E-1,-1.914258115E-2,9.748658180E0,9.769923135E0
1.936451604E1,-6.798607111E-1,-1.914258115E-2,9.760622978E0,9.784290365E0
1.936690417E1,-6.128616929E-1,1.196411345E-2,9.782157898E0,9.801344588E0
1.936929224E1,-5.099703074E-1,4.785645381E-2,9.806086540E0,9.819454832E0
1.937168037E1,-3.759722710E-1,1.339980662E-1,9.813264847E0,9.821378599E0
1.937406849E1,-3.544368446E-1,5.530411601E-1,9.892526627E0,9.914311023E0
1.937645662E1,-4.405784607E-1,6.942176819E-1,9.791728973E0,9.826189692E0
1.937884469E1,-5.578267574E-1,4.788636267E-1,9.851848602E0,9.879240960E0
1.938123281E1,-6.511468887E-1,1.627119333E-1,9.957133293E0,9.979727995E0
1.938362094E1,-7.612167001E-1,-5.264209956E-2,9.942776680E0,9.972012343E0
1.938600901E1,-9.649057388E-1,-1.172483116E-1,9.906884193E0,9.954453510E0
1.938839714E1,-1.204187989E0,-1.028913707E-1,9.870991707E0,9.944703747E0
1.939078526E1,-1.429412484E0,-3.828516230E-2,9.803693771E0,9.907426375E0
1.939317339E1,-1.659123421E0,1.674975827E-2,9.743872643E0,9.884129964E0
1.939556146E1,-1.833799481E0,5.264209956E-2,9.691230774E0,9.863343533E0
1.939794959E1,-2.181057930E0,8.614161611E-2,9.660123825E0,9.903657223E0
1.940033771E1,-2.513660192E0,8.135596663E-2,9.636196136E0,9.958985005E0
1.940272584E1,-2.590529680E0,3.110669367E-2,9.674481392E0,1.001535830E1
1.940511391E1,-2.664707184E0,-4.785645381E-2,9.758230209E0,1.011563203E1
1.940750203E1,-2.726920605E0,-1.674975827E-2,9.796515465E0,1.016897693E1
1.940989016E1,-2.647957325E0,9.810572863E-2,9.827920914E0,1.017886694E1
1.941227828E1,-2.631207705E0,1.555334777E-1,9.870991707E0,1.021684501E1
1.941466636E1,-2.540280342E0,1.986042857E-1,9.916455269E0,1.023858159E1
1.941705448E1,-2.588136673E0,2.009970993E-1,9.899705887E0,1.023440413E1
1.941944260E1,-2.496910334E0,1.746760458E-1,9.650552750E0,9.969866665E0
1.942183068E1,-2.260020971E0,2.033899277E-1,9.463912964E0,9.732148316E0
1.942421880E1,-1.992024899E0,1.268195957E-1,9.847063065E0,1.004733285E1
1.942660693E1,-2.224128723E0,2.392822690E-2,1.018923664E1,1.042918331E1
1.942899505E1,-2.262413740E0,2.392822644E-3,9.521340370E0,9.786441851E0
1.943138313E1,-1.817049742E0,1.028913707E-1,9.887741089E0,1.005383908E1
1.943377125E1,-1.628016710E0,1.052841991E-1,9.897313118E0,1.003086886E1
1.943615938E1,-1.625623941E0,8.374879509E-2,9.456734657E0,9.595806242E0
1.943854750E1,-1.455733418E0,9.810572863E-2,9.786943436E0,9.895102139E0
1.944093557E1,-1.517946839E0,7.178467698E-3,1.004088211E1,1.015497551E1
1.944332370E1,-1.467697620E0,2.871387079E-2,9.478269577E0,9.591274940E0
1.944571182E1,-1.393221021E0,6.939185411E-2,9.894919395E0,9.992762875E0
1.944809995E1,-1.572981834E0,-2.632104978E-2,9.957133293E0,1.008064820E1
